,Molecule-Batch ID,SMDC_ID_Lot,name,collection,plate,well
1052,AVI-0002587-001,SMDC-917818-1,987,SMDC Monophore,SMDC-MPHORE-384-4-02,E15
1053,AVI-0002488-001,SMDC-917872-1,1067,SMDC Monophore,SMDC-MPHORE-384-4-02,E16
1054,AVI-0002633-001,SMDC-917819-1,988,SMDC Monophore,SMDC-MPHORE-384-4-02,E17
1055,AVI-0002631-001,SMDC-917873-1,1068,SMDC Monophore,SMDC-MPHORE-384-4-02,E18
1056,AVI-0002475-001,SMDC-917820-1,989,SMDC Monophore,SMDC-MPHORE-384-4-02,E19
1057,AVI-0002632-001,SMDC-917874-1,1069,SMDC Monophore,SMDC-MPHORE-384-4-02,E20
1058,AVI-0002614-001,SMDC-917821-1,990,SMDC Monophore,SMDC-MPHORE-384-4-02,E21
1059,AVI-0002361-002,SMDC-917591-2,1070,SMDC Monophore,SMDC-MPHORE-384-4-02,E22
1060,AVI-0002636-001,SMDC-917914-1,1141,SMDC Monophore,SMDC-MPHORE-384-4-02,F03
1061,AVI-0002634-001,SMDC-917984-1,1221,SMDC Monophore,SMDC-MPHORE-384-4-02,F04
1062,AVI-0002224-002,SMDC-917553-2,1142,SMDC Monophore,SMDC-MPHORE-384-4-02,F05
1063,AVI-0002572-001,SMDC-917985-1,1222,SMDC Monophore,SMDC-MPHORE-384-4-02,F06
1064,AVI-0002508-001,SMDC-917915-1,1143,SMDC Monophore,SMDC-MPHORE-384-4-02,F07
1065,AVI-0002589-001,SMDC-917986-1,1223,SMDC Monophore,SMDC-MPHORE-384-4-02,F08
1066,AVI-0002625-001,SMDC-917916-1,1144,SMDC Monophore,SMDC-MPHORE-384-4-02,F09
1067,AVI-0001910-002,SMDC-917285-2,1224,SMDC Monophore,SMDC-MPHORE-384-4-02,F10
1068,AVI-0002637-001,SMDC-917917-1,1145,SMDC Monophore,SMDC-MPHORE-384-4-02,F11
1069,AVI-0002622-001,SMDC-917987-1,1225,SMDC Monophore,SMDC-MPHORE-384-4-02,F12
1070,AVI-0002643-001,SMDC-917918-1,1146,SMDC Monophore,SMDC-MPHORE-384-4-02,F13
1071,AVI-0002502-001,SMDC-917988-1,1226,SMDC Monophore,SMDC-MPHORE-384-4-02,F14
1072,AVI-0002532-001,SMDC-917919-1,1147,SMDC Monophore,SMDC-MPHORE-384-4-02,F15
1073,AVI-0002469-001,SMDC-917989-1,1227,SMDC Monophore,SMDC-MPHORE-384-4-02,F16
1074,AVI-0002661-001,SMDC-917920-1,1148,SMDC Monophore,SMDC-MPHORE-384-4-02,F17
1075,AVI-0002497-001,SMDC-917990-1,1228,SMDC Monophore,SMDC-MPHORE-384-4-02,F18
1076,AVI-0001692-002,SMDC-917072-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,F19
1077,AVI-0002698-001,SMDC-917991-1,1229,SMDC Monophore,SMDC-MPHORE-384-4-02,F20
1078,AVI-0002704-001,SMDC-917921-1,1150,SMDC Monophore,SMDC-MPHORE-384-4-02,F21
1079,AVI-0002644-001,SMDC-917992-1,1230,SMDC Monophore,SMDC-MPHORE-384-4-02,F22
1080,AVI-0002621-001,SMDC-917822-1,991,SMDC Monophore,SMDC-MPHORE-384-4-02,G03
1081,AVI-0002402-002,SMDC-917592-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,G04
1082,AVI-0002509-001,SMDC-917823-1,992,SMDC Monophore,SMDC-MPHORE-384-4-02,G05
1083,AVI-0002203-002,SMDC-917593-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,G06
1084,AVI-0002671-001,SMDC-917824-1,993,SMDC Monophore,SMDC-MPHORE-384-4-02,G07
1085,AVI-0002151-002,SMDC-917594-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,G08
1086,AVI-0002546-001,SMDC-917825-1,994,SMDC Monophore,SMDC-MPHORE-384-4-02,G09
1087,AVI-0002258-002,SMDC-917595-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,G10
1088,AVI-0002623-001,SMDC-917826-1,995,SMDC Monophore,SMDC-MPHORE-384-4-02,G11
1089,AVI-0002535-001,SMDC-917875-1,1075,SMDC Monophore,SMDC-MPHORE-384-4-02,G12
1090,AVI-0002702-001,SMDC-917827-1,996,SMDC Monophore,SMDC-MPHORE-384-4-02,G13
1091,AVI-0002477-001,SMDC-917876-1,1076,SMDC Monophore,SMDC-MPHORE-384-4-02,G14
1092,AVI-0002478-001,SMDC-917828-1,997,SMDC Monophore,SMDC-MPHORE-384-4-02,G15
1093,AVI-0002668-001,SMDC-917877-1,1077,SMDC Monophore,SMDC-MPHORE-384-4-02,G16
1094,AVI-0002600-001,SMDC-917829-1,998,SMDC Monophore,SMDC-MPHORE-384-4-02,G17
1095,AVI-0002292-002,SMDC-917598-2,1078,SMDC Monophore,SMDC-MPHORE-384-4-02,G18
1096,AVI-0002309-002,SMDC-917561-2,999,SMDC Monophore,SMDC-MPHORE-384-4-02,G19
1097,AVI-0002391-002,SMDC-917599-2,1079,SMDC Monophore,SMDC-MPHORE-384-4-02,G20
1098,AVI-0002526-001,SMDC-917830-1,1000,SMDC Monophore,SMDC-MPHORE-384-4-02,G21
1099,AVI-0002301-002,SMDC-917600-2,1080,SMDC Monophore,SMDC-MPHORE-384-4-02,G22
1100,AVI-0002683-001,SMDC-917922-1,1151,SMDC Monophore,SMDC-MPHORE-384-4-02,H03
1101,AVI-0002551-001,SMDC-917993-1,1231,SMDC Monophore,SMDC-MPHORE-384-4-02,H04
1102,AVI-0002586-001,SMDC-917923-1,1152,SMDC Monophore,SMDC-MPHORE-384-4-02,H05
1103,AVI-0002609-001,SMDC-917994-1,1232,SMDC Monophore,SMDC-MPHORE-384-4-02,H06
1104,AVI-0002591-001,SMDC-917924-1,1153,SMDC Monophore,SMDC-MPHORE-384-4-02,H07
1105,AVI-0002541-001,SMDC-917995-1,1233,SMDC Monophore,SMDC-MPHORE-384-4-02,H08
1106,AVI-0002592-001,SMDC-917925-1,1154,SMDC Monophore,SMDC-MPHORE-384-4-02,H09
1107,AVI-0002489-001,SMDC-917996-1,1234,SMDC Monophore,SMDC-MPHORE-384-4-02,H10
1108,AVI-0002659-001,SMDC-917926-1,1155,SMDC Monophore,SMDC-MPHORE-384-4-02,H11
1109,AVI-0002560-001,SMDC-917997-1,1235,SMDC Monophore,SMDC-MPHORE-384-4-02,H12
1110,AVI-0002601-001,SMDC-917927-1,1156,SMDC Monophore,SMDC-MPHORE-384-4-02,H13
1111,AVI-0002472-001,SMDC-917998-1,1236,SMDC Monophore,SMDC-MPHORE-384-4-02,H14
1112,AVI-0002676-001,SMDC-917928-1,1157,SMDC Monophore,SMDC-MPHORE-384-4-02,H15
1113,AVI-0002692-001,SMDC-917999-1,1237,SMDC Monophore,SMDC-MPHORE-384-4-02,H16
1114,AVI-0002663-001,SMDC-917929-1,1158,SMDC Monophore,SMDC-MPHORE-384-4-02,H17
1115,AVI-0002583-001,SMDC-918000-1,1238,SMDC Monophore,SMDC-MPHORE-384-4-02,H18
1116,AVI-0002599-001,SMDC-917930-1,1159,SMDC Monophore,SMDC-MPHORE-384-4-02,H19
1117,AVI-0002584-001,SMDC-918001-1,1239,SMDC Monophore,SMDC-MPHORE-384-4-02,H20
1118,AVI-0002602-001,SMDC-917931-1,1160,SMDC Monophore,SMDC-MPHORE-384-4-02,H21
1119,AVI-0002554-001,SMDC-918002-1,1240,SMDC Monophore,SMDC-MPHORE-384-4-02,H22
1120,AVI-0002580-001,SMDC-917831-1,1001,SMDC Monophore,SMDC-MPHORE-384-4-02,I03
1121,AVI-0002426-002,SMDC-917601-2,1081,SMDC Monophore,SMDC-MPHORE-384-4-02,I04
1122,AVI-0002677-001,SMDC-917832-1,1002,SMDC Monophore,SMDC-MPHORE-384-4-02,I05
1123,AVI-0002357-002,SMDC-917602-2,1082,SMDC Monophore,SMDC-MPHORE-384-4-02,I06
1124,AVI-0002681-001,SMDC-917833-1,1003,SMDC Monophore,SMDC-MPHORE-384-4-02,I07
1125,AVI-0002245-002,SMDC-917603-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I08
1126,AVI-0002673-001,SMDC-917834-1,1004,SMDC Monophore,SMDC-MPHORE-384-4-02,I09
1127,AVI-0002352-002,SMDC-917604-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I10
1128,AVI-0002656-001,SMDC-917835-1,1005,SMDC Monophore,SMDC-MPHORE-384-4-02,I11
1129,AVI-0002302-002,SMDC-917605-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I12
1130,AVI-0002680-001,SMDC-917836-1,1006,SMDC Monophore,SMDC-MPHORE-384-4-02,I13
1131,AVI-0002428-002,SMDC-917606-2,1086,SMDC Monophore,SMDC-MPHORE-384-4-02,I14
1132,AVI-0002635-001,SMDC-917837-1,1007,SMDC Monophore,SMDC-MPHORE-384-4-02,I15
1133,AVI-0002164-002,SMDC-917607-2,1087,SMDC Monophore,SMDC-MPHORE-384-4-02,I16
1134,AVI-0002531-001,SMDC-917838-1,1008,SMDC Monophore,SMDC-MPHORE-384-4-02,I17
1135,AVI-0002244-002,SMDC-917608-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I18
1136,AVI-0002670-001,SMDC-917839-1,1009,SMDC Monophore,SMDC-MPHORE-384-4-02,I19
1137,AVI-0002409-002,SMDC-917609-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I20
1138,AVI-0002363-002,SMDC-917565-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I21
1139,AVI-0002429-002,SMDC-917624-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,I22
1140,AVI-0002518-001,SMDC-917932-1,1161,SMDC Monophore,SMDC-MPHORE-384-4-02,J03
1141,AVI-0002674-001,SMDC-918003-1,1241,SMDC Monophore,SMDC-MPHORE-384-4-02,J04
1142,AVI-0002523-001,SMDC-917933-1,1162,SMDC Monophore,SMDC-MPHORE-384-4-02,J05
1143,AVI-0002576-001,SMDC-918004-1,1242,SMDC Monophore,SMDC-MPHORE-384-4-02,J06
1144,AVI-0002331-002,SMDC-917559-2,1163,SMDC Monophore,SMDC-MPHORE-384-4-02,J07
1145,AVI-0002590-001,SMDC-918005-1,1243,SMDC Monophore,SMDC-MPHORE-384-4-02,J08
1146,AVI-0002467-001,SMDC-917934-1,1164,SMDC Monophore,SMDC-MPHORE-384-4-02,J09
1147,AVI-0002596-001,SMDC-918006-1,1244,SMDC Monophore,SMDC-MPHORE-384-4-02,J10
1148,AVI-0002679-001,SMDC-917935-1,1165,SMDC Monophore,SMDC-MPHORE-384-4-02,J11
1149,AVI-0002495-001,SMDC-918007-1,1245,SMDC Monophore,SMDC-MPHORE-384-4-02,J12
1150,AVI-0002493-001,SMDC-917936-1,1166,SMDC Monophore,SMDC-MPHORE-384-4-02,J13
1151,AVI-0002628-001,SMDC-918008-1,1246,SMDC Monophore,SMDC-MPHORE-384-4-02,J14
1152,AVI-0002152-002,SMDC-917533-2,1167,SMDC Monophore,SMDC-MPHORE-384-4-02,J15
1153,AVI-0002510-001,SMDC-918009-1,1247,SMDC Monophore,SMDC-MPHORE-384-4-02,J16
1154,AVI-0002197-002,SMDC-917547-2,1168,SMDC Monophore,SMDC-MPHORE-384-4-02,J17
1155,AVI-0002515-001,SMDC-918010-1,1248,SMDC Monophore,SMDC-MPHORE-384-4-02,J18
1156,AVI-0002353-002,SMDC-917560-2,1169,SMDC Monophore,SMDC-MPHORE-384-4-02,J19
1157,AVI-0002685-001,SMDC-918011-1,1249,SMDC Monophore,SMDC-MPHORE-384-4-02,J20
1158,AVI-0001949-002,SMDC-917391-2,1170,SMDC Monophore,SMDC-MPHORE-384-4-02,J21
1159,AVI-0002487-001,SMDC-918012-1,1250,SMDC Monophore,SMDC-MPHORE-384-4-02,J22
1160,AVI-0002664-001,SMDC-917840-1,1011,SMDC Monophore,SMDC-MPHORE-384-4-02,K03
1161,AVI-0002206-002,SMDC-917610-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,K04
1162,AVI-0002579-001,SMDC-917841-1,1012,SMDC Monophore,SMDC-MPHORE-384-4-02,K05
1163,AVI-0002322-002,SMDC-917611-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,K06
1164,AVI-0002485-002,SMDC-917842-1,1013,SMDC Monophore,SMDC-MPHORE-384-4-02,K07
1165,AVI-0002380-002,SMDC-917612-4,,SMDC Monophore,SMDC-MPHORE-384-4-02,K08
1166,AVI-0002611-001,SMDC-917843-1,1014,SMDC Monophore,SMDC-MPHORE-384-4-02,K09
1167,AVI-0002553-001,SMDC-917878-1,1094,SMDC Monophore,SMDC-MPHORE-384-4-02,K10
1168,AVI-0002653-001,SMDC-917844-1,1015,SMDC Monophore,SMDC-MPHORE-384-4-02,K11
1169,AVI-0002199-002,SMDC-917615-2,1095,SMDC Monophore,SMDC-MPHORE-384-4-02,K12
1170,AVI-0002558-001,SMDC-917845-1,1016,SMDC Monophore,SMDC-MPHORE-384-4-02,K13
1171,AVI-0002251-002,SMDC-917621-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,K14
1172,AVI-0002537-001,SMDC-917846-1,1017,SMDC Monophore,SMDC-MPHORE-384-4-02,K15
1173,AVI-0002447-002,SMDC-917616-2,1097,SMDC Monophore,SMDC-MPHORE-384-4-02,K16
1174,AVI-0002594-001,SMDC-917847-1,1018,SMDC Monophore,SMDC-MPHORE-384-4-02,K17
1175,AVI-0002290-003,SMDC-917617-4,,SMDC Monophore,SMDC-MPHORE-384-4-02,K18
1176,AVI-0002693-001,SMDC-917848-1,1019,SMDC Monophore,SMDC-MPHORE-384-4-02,K19
1177,AVI-0002418-002,SMDC-917619-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,K20
1178,AVI-0002368-002,SMDC-917566-3,,SMDC Monophore,SMDC-MPHORE-384-4-02,K21
1179,AVI-0002581-001,SMDC-917879-1,1100,SMDC Monophore,SMDC-MPHORE-384-4-02,K22
1180,AVI-0002315-002,SMDC-917549-2,1171,SMDC Monophore,SMDC-MPHORE-384-4-02,L03
1181,AVI-0002657-001,SMDC-918013-1,1251,SMDC Monophore,SMDC-MPHORE-384-4-02,L04
1182,AVI-0002595-001,SMDC-917937-1,1172,SMDC Monophore,SMDC-MPHORE-384-4-02,L05
1183,AVI-0002638-001,SMDC-918014-1,1252,SMDC Monophore,SMDC-MPHORE-384-4-02,L06
1184,AVI-0002308-002,SMDC-917534-2,1173,SMDC Monophore,SMDC-MPHORE-384-4-02,L07
1185,AVI-0002658-001,SMDC-918015-1,1253,SMDC Monophore,SMDC-MPHORE-384-4-02,L08
1186,AVI-0002503-001,SMDC-917938-1,1174,SMDC Monophore,SMDC-MPHORE-384-4-02,L09
1187,AVI-0002684-001,SMDC-918016-1,1254,SMDC Monophore,SMDC-MPHORE-384-4-02,L10
1188,AVI-0002548-001,SMDC-917939-1,1175,SMDC Monophore,SMDC-MPHORE-384-4-02,L11
1189,AVI-0002505-001,SMDC-918017-1,1255,SMDC Monophore,SMDC-MPHORE-384-4-02,L12
1190,AVI-0002627-001,SMDC-917940-1,1176,SMDC Monophore,SMDC-MPHORE-384-4-02,L13
1191,AVI-0002482-001,SMDC-918018-1,1256,SMDC Monophore,SMDC-MPHORE-384-4-02,L14
1192,AVI-0002650-001,SMDC-917941-1,1177,SMDC Monophore,SMDC-MPHORE-384-4-02,L15
1193,AVI-0002527-001,SMDC-918019-1,1257,SMDC Monophore,SMDC-MPHORE-384-4-02,L16
1194,AVI-0002465-001,SMDC-917942-1,1178,SMDC Monophore,SMDC-MPHORE-384-4-02,L17
1195,AVI-0002639-001,SMDC-918020-1,1258,SMDC Monophore,SMDC-MPHORE-384-4-02,L18
1196,AVI-0002641-001,SMDC-917943-1,1179,SMDC Monophore,SMDC-MPHORE-384-4-02,L19
1197,AVI-0002498-001,SMDC-918021-1,1259,SMDC Monophore,SMDC-MPHORE-384-4-02,L20
1198,AVI-0002519-001,SMDC-917944-1,1180,SMDC Monophore,SMDC-MPHORE-384-4-02,L21
1199,AVI-0002682-001,SMDC-918022-1,1260,SMDC Monophore,SMDC-MPHORE-384-4-02,L22
1200,AVI-0002520-001,SMDC-917849-1,1021,SMDC Monophore,SMDC-MPHORE-384-4-02,M03
1201,AVI-0002662-001,SMDC-917880-1,1101,SMDC Monophore,SMDC-MPHORE-384-4-02,M04
1202,AVI-0002511-001,SMDC-917850-1,1022,SMDC Monophore,SMDC-MPHORE-384-4-02,M05
1203,AVI-0002648-001,SMDC-917881-1,1102,SMDC Monophore,SMDC-MPHORE-384-4-02,M06
1204,AVI-0002542-001,SMDC-917851-1,1023,SMDC Monophore,SMDC-MPHORE-384-4-02,M07
1205,AVI-0002538-001,SMDC-917882-1,1103,SMDC Monophore,SMDC-MPHORE-384-4-02,M08
1206,AVI-0002501-001,SMDC-917852-1,1024,SMDC Monophore,SMDC-MPHORE-384-4-02,M09
1207,AVI-0002608-001,SMDC-917883-1,1104,SMDC Monophore,SMDC-MPHORE-384-4-02,M10
1208,AVI-0002688-001,SMDC-917853-1,1025,SMDC Monophore,SMDC-MPHORE-384-4-02,M11
1209,AVI-0002629-001,SMDC-917884-2,Lot 2,SMDC Monophore,SMDC-MPHORE-384-4-02,M12
1210,AVI-0002549-001,SMDC-917854-1,1026,SMDC Monophore,SMDC-MPHORE-384-4-02,M13
1211,AVI-0002529-001,SMDC-917885-1,1106,SMDC Monophore,SMDC-MPHORE-384-4-02,M14
1212,AVI-0002555-001,SMDC-917855-1,1027,SMDC Monophore,SMDC-MPHORE-384-4-02,M15
1213,AVI-0002480-001,SMDC-917886-1,1107,SMDC Monophore,SMDC-MPHORE-384-4-02,M16
1214,AVI-0002564-001,SMDC-917856-1,1028,SMDC Monophore,SMDC-MPHORE-384-4-02,M17
1215,AVI-0002476-001,SMDC-917887-1,1108,SMDC Monophore,SMDC-MPHORE-384-4-02,M18
1216,AVI-0001659-002,SMDC-917093-2,1029,SMDC Monophore,SMDC-MPHORE-384-4-02,M19
1217,AVI-0002574-001,SMDC-917888-1,1109,SMDC Monophore,SMDC-MPHORE-384-4-02,M20
1218,AVI-0002617-001,SMDC-917857-1,1030,SMDC Monophore,SMDC-MPHORE-384-4-02,M21
1219,AVI-0002530-001,SMDC-917889-1,1110,SMDC Monophore,SMDC-MPHORE-384-4-02,M22
1220,AVI-0002463-001,SMDC-917945-1,1181,SMDC Monophore,SMDC-MPHORE-384-4-02,N03
1221,AVI-0002559-001,SMDC-918023-1,1261,SMDC Monophore,SMDC-MPHORE-384-4-02,N04
1222,AVI-0002624-001,SMDC-917946-1,1182,SMDC Monophore,SMDC-MPHORE-384-4-02,N05
1223,AVI-0002575-001,SMDC-918024-1,1262,SMDC Monophore,SMDC-MPHORE-384-4-02,N06
1224,AVI-0002645-001,SMDC-917947-1,1183,SMDC Monophore,SMDC-MPHORE-384-4-02,N07
1225,AVI-0002521-001,SMDC-918025-1,1263,SMDC Monophore,SMDC-MPHORE-384-4-02,N08
1226,AVI-0002626-001,SMDC-917948-1,1184,SMDC Monophore,SMDC-MPHORE-384-4-02,N09
1227,AVI-0002507-001,SMDC-918026-1,1264,SMDC Monophore,SMDC-MPHORE-384-4-02,N10
1228,AVI-0002604-001,SMDC-917949-1,1185,SMDC Monophore,SMDC-MPHORE-384-4-02,N11
1229,AVI-0002540-001,SMDC-918027-1,1265,SMDC Monophore,SMDC-MPHORE-384-4-02,N12
1230,AVI-0002691-001,SMDC-917950-1,1186,SMDC Monophore,SMDC-MPHORE-384-4-02,N13
1231,AVI-0002468-001,SMDC-918028-1,1266,SMDC Monophore,SMDC-MPHORE-384-4-02,N14
